"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15+","2017",4.9,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15-24","2017",11.44,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 25+","2017",3.7,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2016",4.6,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15-24","2016",10.35,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 25+","2016",3.41,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15+","2016",3.7,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15-24","2016",7.95,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 25+","2016",2.76,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15+","2016",5.81,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15-24","2016",14.07,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 25+","2016",4.26,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2015",3.62,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15-24","2015",8.83,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 25+","2015",2.55,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15+","2015",3.01,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15-24","2015",7.18,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 25+","2015",2.09,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15+","2015",4.5,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15-24","2015",11.6,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 25+","2015",3.19,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2014",3.48,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15-24","2014",9.06,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 25+","2014",2.35,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15+","2014",3.06,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15-24","2014",7.49,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 25+","2014",2.07,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15+","2014",4.13,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15-24","2014",12.05,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 25+","2014",2.76,"Break in series",,"Unemployment definition: Two criteria (not in employment and seeking) | Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15+","2013",3.08,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 15-24","2013",8.5,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Total","Age (Youth, adults): 25+","2013",1.99,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15+","2013",2.7,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 15-24","2013",6.89,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Male","Age (Youth, adults): 25+","2013",1.78,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15+","2013",3.65,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 15-24","2013",11.44,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Ecuador","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - National Survey on Employment, Unemployment and Underemployment","Sex: Female","Age (Youth, adults): 25+","2013",2.29,,,"Unemployment definition: Two criteria (not in employment and seeking)","Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Total","Age (Youth, adults): 15+","2021",7.44,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Total","Age (Youth, adults): 15-24","2021",17.62,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Total","Age (Youth, adults): 25+","2021",5.42,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Male","Age (Youth, adults): 15+","2021",5.63,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Male","Age (Youth, adults): 15-24","2021",12.89,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Male","Age (Youth, adults): 25+","2021",4.15,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Female","Age (Youth, adults): 15+","2021",16.09,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Female","Age (Youth, adults): 15-24","2021",42.52,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Female","Age (Youth, adults): 25+","2021",11.33,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Egypt","SDG indicator 8.5.2 - Unemployment rate (%)","LFS - Labour Force Sample Survey","Sex: Total","Age (Youth, adults): 15+","2020",7.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
